area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
,Parqueadero,"Se vende hermoso apartamento ubicado al norte de la ciudad. Consta de: 1 Nivel: Baño social, cocina integral, zona de ropas, habitación, baño de servicio y sala-comedor. 2 Nivel: 3 habitaciones con closet y 2 baños, Cuenta con garaje.",Venta,4 baños,4 habitaciones,"$ 340.000.000
                        ",Apartamento,,Apartamento en venta en Tunja,"Tunja, Boyacá "
,,"Magnífico apartamento en un 2. piso. Consta de sala comedor, cocina semi integral, zona de ropas, calentador a gas, 2 baños, 2 habitaciones y estudio. El conjunto tiene ascensor, vigilancia 24/7 y parque infantil.",Venta,2 baños,2 habitaciones,"$ 140.000.000
                        ",Apartamento,,Apartamento en venta en San Francisco,"San Francisco, Tunja, Boyacá "
,,"Se vende hermosa casa al norte de la ciudad. Consta de: 1 piso: sala, comedor, cocina integral, patio de ropas, 2 baños, cuarto de servicio.2 piso: estudio, 3 alcobas, 2 baños.3 piso: 3 alcobas, 1 baño, 1 bodega, star de tv",Venta,5 baños,7 habitaciones,"$ 460.000.000
                        ",Casa,,Casa en venta en Santa Inés,"Santa Inés, Tunja, Boyacá "
,Parqueadero,"Atos Inmobiliaria presenta un apartamento en venta en Altos de Capitolio, ubicado en el norte de la ciudad. Este apartamento tiene un área de 65.02 m2 y cuenta con 3 habitaciones, dos baños, sala comedor, cocina integral, zona de ropas y parqueadero. No pierdas la oportunidad de adquirir esta propiedad en una ubicación privilegiada. ¡Contáctanos para más detalles y concreta tu inversión!",Venta,2 baños,3 habitaciones,"$ 198.000.000
                        ",Apartamento,,Apartamento en venta en Tunja,"Tunja, Tunja, Boyacá "
,"Parqueadero,Gas natural","Amplia casa en sector norte de tunja, excelente estado con buenos acabados, cuenta con cinco habitaciones, dos baños, sala comedor, cocina integral, sector exclusivo de la ciudad con cercanía a centros comerciales, colegios y universidades.",Venta,2 baños,5 habitaciones,"$ 410.000.000
                        ",Casa,,Casa en venta en Santa Inés,"Santa Inés, Tunja, Boyacá "
,Parqueadero,"Hermosa casa de 3 niveles esquinera, ubicada al norte de la ciudad. Consta de:1 Nivel: Sala - comedor, cocina integral, chimenea, garaje, área de ropas, baño social, cuarto y baño de servicio.2 Nivel: 3 habitaciones con closets, baño privado, baño auxiliar y sala de TV 3 Nivel: 2 habitaciones con closet, 1 baño, sala de TV y estudio",Venta,5 baños,5 habitaciones,"$ 460.000.000
                        ",Casa,,Casa en venta en Remansos de Santa Ines,"Remansos de Santa Ines, Tunja, Tunja, Boyacá "
,"Parqueadero,Gas natural","Casa  ubicada  cerca a la Universidad Pedagógica y tecnológica de Colombia en Tunja (UPTC)  tiene tres habitaciones , dos baños , un  parqueadero  cubierto , chimenea ,  estudio , deposito , baño de servicio ,cocina integral. Para mayor información comunicarse con Marcela Bautista al celular 321210----",Venta,2 baños,3 habitaciones,"$ 311.000.000
                        ",Casa,,Casa en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,Parqueadero,"Atos Inmobiliaria presenta una emocionante oportunidad de inversión: un apartamento en venta en la zona norte de la ciudad, con un área de 51.01 m2. Este encantador apartamento cuenta con un espacio de sala comedor, una cocina integral para tus necesidades culinarias, y dos acogedoras habitaciones. Además, ofrece un baño y un práctico patio de ropas con calentador, lo que simplifica tus tareas diarias. El apartamento incluye un área común de uso exclusivo, y para mayor comodidad, un parqueadero de 12.6 m2, ubicado a tan solo un corto trayecto de la Clínica Medilaser y la Universidad de Boyacá. No dejes pasar la oportunidad de adquirir esta propiedad, ¡contáctanos para más detalles!",Venta,1 baño,2 habitaciones,"$ 200.000.000
                        ",Apartamento,,Apartamento en venta en Palos Verdes,"Palos Verdes, Tunja, Tunja, Boyacá "
,Parqueadero,"Se vende un hermoso apartamento al norte de la ciudad que consta de tres habitaciones, dos baños, sala, comedor, cocina integral y zona de ropas. Este apartamento se encuentra ubicado en un conjunto cerrado que cuenta con parque infantil, salón social, portería y parqueadero de visitantes. Además, se encuentra en una excelente ubicación, cercano a centros comerciales, colegios, zona comercial y una gran variedad de restaurantes. ¡No pierdas la oportunidad de adquirir este maravilloso apartamento en una de las mejores zonas de la ciudad!",Venta,2 baños,3 habitaciones,"$ 178.000.000
                        ",Apartamento,,Apartamento en venta en Los Miuscas,"Los Miuscas, Tunja, Tunja, Boyacá "
,Parqueadero,"Atos tiene disponible para la venta un hermoso apartamento en el sector del CC Unicentro, ubicado en uno de los edificios más exclusivos de la ciudad. Este amplio apartamento tiene un área total de 200.67 m² y se encuentra en el noveno piso. Ofrece tres habitaciones, cada una con su baño privado, además de un baño social. También cuenta con una habitación y cuarto de servicio, cuarto de planchado y zona de ropas.El apartamento tiene una distribución que incluye sala, comedor, chimenea a gas, estudio y tres balcones. Además, cuenta con dos parqueaderos y un depósito. El edificio en el que se encuentra ofrece comodidades adicionales como piscina, jacuzzi, gimnasio, salón de eventos y sala de negocios. Si estás interesado en esta propiedad, te invitamos a ponerte en contacto con Atos Inmobiliaria para obtener más detalles y coordinar una visita. Esta podría ser una oportunidad excepcional para vivir en un lugar exclusivo cerca del CC Unicentro.",Venta,5 baños,3 habitaciones,"$ 850.000.000
                        ",Apartamento,,Apartamento en venta en Remansos de Santa Ines,"Remansos de Santa Ines, Tunja, Tunja, Boyacá "
,"Parqueadero,Gas natural","Atos Inmobiliaria ofrece en venta una casa de tres pisos ubicada en Santa Inés. La propiedad cuenta con una superficie construida de 220 m² distribuida en diferentes niveles. En el primer piso encontramos un garaje con portón eléctrico, una amplia sala comedor con chimenea a gas, un baño social y una cocina integral. En el segundo piso, tenemos una sala de televisión, una habitación principal con baño privado, una habitación secundaria con baño propio. Finalmente, en el tercer nivel, encontramos dos habitaciones, un baño completo y cuatro terrazas con vidrio templado. Cabe destacar que la casa es esquinera, lo que le proporciona una excelente iluminación. Asimismo, existe la opción de adquirirla amoblada por un valor de $870.000.000.",Venta,4 baños,4 habitaciones,"$ 800.000.000
                        ",Casa,,Casa en venta en Santa Ines,"Santa Ines, Tunja, Tunja, Boyacá "
,,"¿Estás buscando una casa amplia, cómoda y con una excelente ubicación en Tunja? ¡Tenemos justo lo que necesitas! En Atos Inmobiliaria, tenemos en venta una hermosa casa ubicada en el barrio Trigales, en el occidente de la ciudad.Esta casa cuenta con cuatro habitaciones amplias, dos baños, estudio, cocina semi-integral, patio de ropas cubierto y enchapado, sala comedor y antejardín. Con acabados modernos y de alta calidad, esta casa es perfecta para ti y tu familia.Además, la ubicación es inmejorable: cerca de clínicas, EPS y la UPTC, podrás tener todo lo que necesitas a pocos minutos de distancia. Imagina disfrutar de la tranquilidad y comodidad que esta casa te ofrece, sin sacrificar la conveniencia de vivir en un lugar accesible y estratégico.No pierdas la oportunidad de tener la casa de tus sueños. ¡Contáctanos hoy mismo para conocer más detalles y agendar una visita!",Venta,2 baños,4 habitaciones,"$ 330.000.000
                        ",Casa,,Casa en venta en Los Trigales,"Los Trigales, Tunja, Tunja, Boyacá "
,"Parqueadero,Gas natural,Cuarto de servicio","VENDO CASA EN EL BARRIO LA PRADERA DE TRES PLANTAS CON EXCELENTE ILUMINACIÓN Y COMODOS ESPACIOS, A POCAS CUADRAS DEL CENTRO COMERCIAL BULEVAR Y UNICENTRO.La casa consta en el primer nivel de: Hermosa Cocina Integral, Con Sala Independiente, Comedor Independiente, Baño Social,  Dos Garajes, Dos Depósitos, Comedor Auxiliar, Cuarto y Baño de Servicio, Estudio, Zona de Ropas y Jardín Interior.En el segundo nivel: Dos Habitaciones, Un Baño, Hall de Circulación, Sala de Televisión.En el tercer nivel, Dos Habitaciones, Baño, Hall y adicionalmente Altillo.Área total de 313 m2",Venta,4 baños,5 habitaciones,"$ 780.000.000
                        ",Casa,,Casa en venta en La Pradera,"La Pradera, Tunja, Tunja, Boyacá "
,"Parqueadero,Gas natural","Con una excelente ubicación en el Norte de Tunja! Hermosa casa de tres niveles, cuenta con sala/comedor, cocina integral, zona de ropas, garaje, estudio, cuatro habitaciones, tres baños y terraza.Excelentes acabados.",Venta,2 baños,4 habitaciones,"$ 350.000.000
                        ",Casa,,Casa en venta en Asis Boyacense,"Asis Boyacense, Tunja, Boyacá "
,,"¡Haz de este apartamento tu nuevo hogar! Atos Inmobiliaria te presenta esta increíble propiedad ubicada en el sector del Estadio de la ciudad de Tunja, al norte. Con un área de 86 m2, este apartamento en venta cuenta con una hermosa vista al sur desde su segundo piso. Además, cuenta con una amplia sala comedor, moderna cocina integral, cómodo patio de ropas, tres habitaciones y dos baños. Su ubicación estratégica, cerca de la UPTC y el Centro Comercial Boulevard, lo convierte en una excelente opción para vivir. ¡No pierdas la oportunidad de tener este lugar como tu hogar! Contáctanos para más información.",Venta,2 baños,3 habitaciones,"$ 253.000.000
                        ",Apartamento,,Apartamento en venta en Mesopotamia,"Mesopotamia, Tunja, Tunja, Boyacá "
,,"Atos tiene en venta una casa en Tunja, ubicada en la Avenida Norte, específicamente en el sector de Santa Ana. Esta propiedad tiene un área construida de 319 m² y cuenta con una distribución que incluye una casa habitacional de tres pisos, tres unidades residenciales y locales comerciales. Además, incluye un lote adicional para desarrollo que tiene una extensión de 90 m² y está situado sobre la calle 19.Si estás interesado en esta propiedad y deseas obtener más información, conocer el precio o realizar una visita, te recomendamos ponerte en contacto con Atos Inmobiliaria. Esta parece ser una oportunidad interesante para inversores o personas que buscan una propiedad con potencial tanto residencial como comercial.",Venta,5 baños,10 habitaciones,"$ 999.000.000
                        ",Casa,,Casa en venta en Santa Ana,"Santa Ana, Tunja, Tunja, Boyacá "
,Parqueadero,"Atos tiene a la venta una espaciosa casa en el norte de la ciudad, ubicada en el barrio Portal de Hunzahua. Esta casa esquinera de tres pisos tiene una superficie de 175.75 m² y ofrece una distribución que incluye seis habitaciones, cuatro baños, dos terrazas, tres salas de estar, sala comedor, cuarto de servicio, cocina integral, un patio amplio y espacio de parqueadero. Esta propiedad es ideal para quienes buscan un hogar con amplios espacios y comodidades en una ubicación conveniente. Si estás interesado en adquirir esta casa, te invitamos a ponerte en contacto con Atos Inmobiliaria para obtener más detalles y programar una visita. ¡Esta casa podría ser el lugar perfecto para ti y tu familia!",Venta,4 baños,6 habitaciones,"$ 450.000.000
                        ",Casa,,Casa en venta en Hunzahua,"Hunzahua, Tunja, Tunja, Boyacá "
,Parqueadero,"¡No pierdas la oportunidad de adquirir este encantador apartamento semidúplex en el barrio Mesopotamia! Ubicado en un tercer piso, este apartamento ofrece un área de 96 m², distribuidos en una amplia sala comedor, una cocina integral, una zona de ropas, tres habitaciones, dos baños y un estudio espacioso. Además, cuenta con un garaje para tu comodidad.Una de las características destacadas de este apartamento es su excelente entrada de luz solar tanto en la mañana como en la tarde, lo que brinda un ambiente luminoso y acogedor. También cuenta con un depósito dentro del apartamento, proporcionando un espacio adicional para el almacenamiento.El valor de este apartamento es de $290.000.000, una excelente inversión considerando sus amplios espacios y su ubicación conveniente en el barrio Mesopotamia.No esperes más para aprovechar esta oportunidad única. Comunícate con nosotros para obtener más información y agendar una visita. Estaremos encantados de mostrarte este maravilloso apartamento",Venta,2 baños,3 habitaciones,"$ 290.000.000
                        ",Apartamento,,Apartamento en venta en La Pradera,"La Pradera, Tunja, Tunja, Boyacá "
,Parqueadero,"¡No pierdas la oportunidad de invertir en esta casa al norte de la ciudad!Atos Inmobiliaria te presenta esta increíble propiedad ubicada en el prestigioso barrio Santa Catalina. ¡Una oportunidad única que no puedes dejar pasar!Esta casa te ofrece la versatilidad de contar con 3 apartamentos independientes, lo que te brinda múltiples posibilidades de uso y rentabilidad.En el primer piso, encontrarás un amplio apartamento con 3 alcobas, 2 baños, sala comedor, área de ropas, garaje y una cocina funcional. En el segundo piso, otro apartamento con las mismas comodidades y en el tercer piso, un apartamento de 2 alcobas, 1 baño, sala comedor, cocina normal y una terraza que espera tu toque personal. Este último piso se encuentra en obra gris, listo para que le des tu propio estilo.No esperes más para aprovechar esta oportunidad única de inversión. ¡Contáctanos hoy mismo y convierte esta casa en una fuente de ingresos o en tu nuevo hogar!",Venta,5 baños,8 habitaciones,"$ 350.000.000
                        ",Casa,,Casa en venta en Santa Catalina,"Santa Catalina, Tunja, Tunja, Boyacá "
